artist_name,track_uri,artist_uri,track_name,album_uri,duration_ms.x,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms.y,time_signature,pid,genre
Travis Scott,spotify:track:4gh0ZnHzaTMT1sDga7Ek0N,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,sdp interlude,spotify:album:42WVQWuf1teDysXiOupIZt,191622,Birds In The Trap Sing McKnight,0.507,0.586,0,-8.15,0,0.0586,0.599,0.0544,0.118,0.588,108.164,audio_features,4gh0ZnHzaTMT1sDga7Ek0N,https://api.spotify.com/v1/tracks/4gh0ZnHzaTMT1sDga7Ek0N,https://api.spotify.com/v1/audio-analysis/4gh0ZnHzaTMT1sDga7Ek0N,191623,4
Kendrick Lamar,spotify:track:6QvxTX9zvo4u7XhP9vOP3n,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,untitled 07 | levitate,spotify:album:1EmfbMC739Pfi2Q3U4a0Y7,146466,untitled 07 | levitate,0.79,0.47,1,-8.594,1,0.223,0.49,0,0.0884,0.53,126.992,audio_features,6QvxTX9zvo4u7XhP9vOP3n,https://api.spotify.com/v1/tracks/6QvxTX9zvo4u7XhP9vOP3n,https://api.spotify.com/v1/audio-analysis/6QvxTX9zvo4u7XhP9vOP3n,146467,4
Travis Scott,spotify:track:2Zy7XVdxyZQB8xp5xbpJdl,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,way back,spotify:album:42WVQWuf1teDysXiOupIZt,272500,Birds In The Trap Sing McKnight,0.396,0.554,0,-5.048,1,0.0488,0.222,0,0.612,0.17,117.384,audio_features,2Zy7XVdxyZQB8xp5xbpJdl,https://api.spotify.com/v1/tracks/2Zy7XVdxyZQB8xp5xbpJdl,https://api.spotify.com/v1/audio-analysis/2Zy7XVdxyZQB8xp5xbpJdl,272501,4
Kendrick Lamar,spotify:track:40IQooNkPRVtn4zlE3ZFpA,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,untitled 07 | 2014 - 2016,spotify:album:0kL3TYRsSXnu0iJvFO3rud,496173,untitled unmastered.,0.567,0.463,6,-11.669,0,0.504,0.732,0,0.709,0.324,126.982,audio_features,40IQooNkPRVtn4zlE3ZFpA,https://api.spotify.com/v1/tracks/40IQooNkPRVtn4zlE3ZFpA,https://api.spotify.com/v1/audio-analysis/40IQooNkPRVtn4zlE3ZFpA,496173,4
Drake,spotify:track:4ckuS4Nj4FZ7i3Def3Br8W,spotify:artist:3TVXtAsR1Inumwj472S9r4,Sneakin’,spotify:album:2z3NlPY0n0gHJPCPqrzA6V,251333,Sneakin’,0.806,0.558,8,-6.538,1,0.172,0.00496,1.45e-06,0.16,0.26,85.011,audio_features,4ckuS4Nj4FZ7i3Def3Br8W,https://api.spotify.com/v1/tracks/4ckuS4Nj4FZ7i3Def3Br8W,https://api.spotify.com/v1/audio-analysis/4ckuS4Nj4FZ7i3Def3Br8W,251333,4
Gucci Mane,spotify:track:0ef0d6MHxCRXCm0g1cJ0jD,spotify:artist:13y7CgLHjMVRMDqxdx0Xdo,Out The Zoo,spotify:album:4A70XLIysm5lTaZYtCDveX,242453,WOPTOBER,0.82,0.572,1,-4.49,0,0.148,0.0736,0,0.168,0.417,136.997,audio_features,0ef0d6MHxCRXCm0g1cJ0jD,https://api.spotify.com/v1/tracks/0ef0d6MHxCRXCm0g1cJ0jD,https://api.spotify.com/v1/audio-analysis/0ef0d6MHxCRXCm0g1cJ0jD,242453,4
Kodak Black,spotify:track:6gcxng9dLaBV9EHNUDfYX1,spotify:artist:46SHBwWsqBkxI7EeeBEQG7,Can I,spotify:album:1Pz7lBRN2k5tLMGoZUJVea,215954,Lil Big Pac,0.731,0.697,6,-5.372,0,0.119,0.0283,0,0.0607,0.398,126.761,audio_features,6gcxng9dLaBV9EHNUDfYX1,https://api.spotify.com/v1/tracks/6gcxng9dLaBV9EHNUDfYX1,https://api.spotify.com/v1/audio-analysis/6gcxng9dLaBV9EHNUDfYX1,215954,4
Kodak Black,spotify:track:6O5plClCxL4fZFgsMRAYgT,spotify:artist:46SHBwWsqBkxI7EeeBEQG7,Gave It All I Got,spotify:album:1Pz7lBRN2k5tLMGoZUJVea,213028,Lil Big Pac,0.684,0.609,1,-8.638,1,0.0786,0.523,0,0.132,0.253,145.075,audio_features,6O5plClCxL4fZFgsMRAYgT,https://api.spotify.com/v1/tracks/6O5plClCxL4fZFgsMRAYgT,https://api.spotify.com/v1/audio-analysis/6O5plClCxL4fZFgsMRAYgT,213029,4
Loso Loaded,spotify:track:6EeBOG43I8GGfLA0qolnxA,spotify:artist:6iHjyhqvFSzRPe329fW6WD,Loso Boat,spotify:album:4VPGzPrOu3IYKzkVtHHZWI,172320,Loso Boat (feat. Lil Yachty) - Single,0.878,0.554,1,-7.454,1,0.321,0.0431,0,0.322,0.465,133.954,audio_features,6EeBOG43I8GGfLA0qolnxA,https://api.spotify.com/v1/tracks/6EeBOG43I8GGfLA0qolnxA,https://api.spotify.com/v1/audio-analysis/6EeBOG43I8GGfLA0qolnxA,172320,4
Drake,spotify:track:343YBumqHu19cGoGARUTsd,spotify:artist:3TVXtAsR1Inumwj472S9r4,Fake Love,spotify:album:1lXY618HWkwYKJWBRYR4MK,210937,More Life,0.928,0.481,9,-9.35,0,0.287,0.105,0,0.176,0.613,134.007,audio_features,343YBumqHu19cGoGARUTsd,https://api.spotify.com/v1/tracks/343YBumqHu19cGoGARUTsd,https://api.spotify.com/v1/audio-analysis/343YBumqHu19cGoGARUTsd,210937,4
Kanye West,spotify:track:1eQBEelI2NCy7AUTerX0KS,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Ultralight Beam,spotify:album:7gsWAHLeT0w7es6FofOXk1,320680,The Life Of Pablo,0.592,0.403,0,-8.768,0,0.414,0.62,0,0.54,0.391,105.169,audio_features,1eQBEelI2NCy7AUTerX0KS,https://api.spotify.com/v1/tracks/1eQBEelI2NCy7AUTerX0KS,https://api.spotify.com/v1/audio-analysis/1eQBEelI2NCy7AUTerX0KS,320680,4
Ugly God,spotify:track:7EoSDrwBPUBeBEORrpvgko,spotify:artist:3Fdm9TFJQCLmC3AWMuGExi,Water,spotify:album:0v4EQZn8clJmIKltNv5h0Y,138936,The Booty Tape,0.816,0.245,0,-15.617,0,0.414,0.616,0.000813,0.127,0.187,140.04,audio_features,7EoSDrwBPUBeBEORrpvgko,https://api.spotify.com/v1/tracks/7EoSDrwBPUBeBEORrpvgko,https://api.spotify.com/v1/audio-analysis/7EoSDrwBPUBeBEORrpvgko,138936,4
Famous Dex,spotify:track:3WJGXW5sZiGJHo6H4DzA5X,spotify:artist:0WOxhx4hikIsyF3CRPLC8W,Glock,spotify:album:4JXiAbWJB50MGIdmqXx06x,173183,Dexter the Robot,0.841,0.406,10,-10.633,0,0.319,0.126,0.000151,0.101,0.384,140.049,audio_features,3WJGXW5sZiGJHo6H4DzA5X,https://api.spotify.com/v1/tracks/3WJGXW5sZiGJHo6H4DzA5X,https://api.spotify.com/v1/audio-analysis/3WJGXW5sZiGJHo6H4DzA5X,173184,4
Famous Dex,spotify:track:0cMtk51PXDxg2uFnb8EWSQ,spotify:artist:0WOxhx4hikIsyF3CRPLC8W,Feeling Good,spotify:album:4JXiAbWJB50MGIdmqXx06x,122356,Dexter the Robot,0.678,0.509,1,-9.376,1,0.194,0.0253,0,0.113,0.184,134.879,audio_features,0cMtk51PXDxg2uFnb8EWSQ,https://api.spotify.com/v1/tracks/0cMtk51PXDxg2uFnb8EWSQ,https://api.spotify.com/v1/audio-analysis/0cMtk51PXDxg2uFnb8EWSQ,122357,4
Famous Dex,spotify:track:0k1xLRfIZRAn0UEMoHu4Qn,spotify:artist:0WOxhx4hikIsyF3CRPLC8W,Link,spotify:album:4JXiAbWJB50MGIdmqXx06x,85785,Dexter the Robot,0.801,0.472,1,-9.881,1,0.315,0.0953,0,0.088,0.237,139.96,audio_features,0k1xLRfIZRAn0UEMoHu4Qn,https://api.spotify.com/v1/tracks/0k1xLRfIZRAn0UEMoHu4Qn,https://api.spotify.com/v1/audio-analysis/0k1xLRfIZRAn0UEMoHu4Qn,85786,4
Famous Dex,spotify:track:6fBhm4BZ84O5VspW6hRHqL,spotify:artist:0WOxhx4hikIsyF3CRPLC8W,Switch It Up,spotify:album:4JXiAbWJB50MGIdmqXx06x,138056,Dexter the Robot,0.579,0.72,7,-5.718,1,0.169,0.00888,2.19e-05,0.311,0.622,138.112,audio_features,6fBhm4BZ84O5VspW6hRHqL,https://api.spotify.com/v1/tracks/6fBhm4BZ84O5VspW6hRHqL,https://api.spotify.com/v1/audio-analysis/6fBhm4BZ84O5VspW6hRHqL,138057,4
A$AP Mob,spotify:track:59e7E2LMPZ2bhW5G6aCwX8,spotify:artist:7yO4IdJjCEPz7YgZMe25iS,Crazy Brazy,spotify:album:3RaACfwYTY9uiDy3VSWLLc,188853,Cozy Tapes: Vol. 1 Friends -,0.755,0.629,0,-8.284,1,0.312,0.32,0,0.126,0.591,143.083,audio_features,59e7E2LMPZ2bhW5G6aCwX8,https://api.spotify.com/v1/tracks/59e7E2LMPZ2bhW5G6aCwX8,https://api.spotify.com/v1/audio-analysis/59e7E2LMPZ2bhW5G6aCwX8,188853,4
A$AP Mob,spotify:track:4ISLRAqJbSgvkqRgiCaikS,spotify:artist:7yO4IdJjCEPz7YgZMe25iS,Way Hii,spotify:album:3RaACfwYTY9uiDy3VSWLLc,176040,Cozy Tapes: Vol. 1 Friends -,0.646,0.647,11,-8.361,0,0.168,0.0633,0,0.346,0.185,123.994,audio_features,4ISLRAqJbSgvkqRgiCaikS,https://api.spotify.com/v1/tracks/4ISLRAqJbSgvkqRgiCaikS,https://api.spotify.com/v1/audio-analysis/4ISLRAqJbSgvkqRgiCaikS,176040,4
A$AP Mob,spotify:track:3u9HxfcMCFYwJ2R0nkpDWV,spotify:artist:7yO4IdJjCEPz7YgZMe25iS,Young N***a Living,spotify:album:3RaACfwYTY9uiDy3VSWLLc,258880,Cozy Tapes: Vol. 1 Friends -,0.761,0.696,11,-5.811,0,0.241,0.114,0,0.559,0.272,114.957,audio_features,3u9HxfcMCFYwJ2R0nkpDWV,https://api.spotify.com/v1/tracks/3u9HxfcMCFYwJ2R0nkpDWV,https://api.spotify.com/v1/audio-analysis/3u9HxfcMCFYwJ2R0nkpDWV,258880,4
A$AP Mob,spotify:track:2fCoq1wZzsa18L8mD33iuM,spotify:artist:7yO4IdJjCEPz7YgZMe25iS,Nasty's World,spotify:album:3RaACfwYTY9uiDy3VSWLLc,238840,Cozy Tapes: Vol. 1 Friends -,0.665,0.612,10,-7.14,0,0.496,0.0896,0,0.22,0.3,84.005,audio_features,2fCoq1wZzsa18L8mD33iuM,https://api.spotify.com/v1/tracks/2fCoq1wZzsa18L8mD33iuM,https://api.spotify.com/v1/audio-analysis/2fCoq1wZzsa18L8mD33iuM,238840,4
A$AP Mob,spotify:track:0foRpYmPs9PHIAMyXa5bTc,spotify:artist:7yO4IdJjCEPz7YgZMe25iS,Money Man,spotify:album:3RaACfwYTY9uiDy3VSWLLc,212120,Cozy Tapes: Vol. 1 Friends -,0.845,0.735,0,-6.077,1,0.302,0.135,0,0.147,0.45,129.993,audio_features,0foRpYmPs9PHIAMyXa5bTc,https://api.spotify.com/v1/tracks/0foRpYmPs9PHIAMyXa5bTc,https://api.spotify.com/v1/audio-analysis/0foRpYmPs9PHIAMyXa5bTc,212120,4
A$AP Mob,spotify:track:73ZaCmh5nzvBzbhREnQvcB,spotify:artist:7yO4IdJjCEPz7YgZMe25iS,London Town,spotify:album:3RaACfwYTY9uiDy3VSWLLc,162493,Cozy Tapes: Vol. 1 Friends -,0.618,0.61,9,-7.812,0,0.39,0.332,0,0.108,0.529,126.016,audio_features,73ZaCmh5nzvBzbhREnQvcB,https://api.spotify.com/v1/tracks/73ZaCmh5nzvBzbhREnQvcB,https://api.spotify.com/v1/audio-analysis/73ZaCmh5nzvBzbhREnQvcB,162493,4
A$AP Mob,spotify:track:4Nbi6hJWVqM7Ois9G2KKjC,spotify:artist:7yO4IdJjCEPz7YgZMe25iS,Bachelor,spotify:album:3RaACfwYTY9uiDy3VSWLLc,176040,Cozy Tapes: Vol. 1 Friends -,0.785,0.607,1,-5.103,1,0.0953,0.0554,0,0.179,0.168,128.077,audio_features,4Nbi6hJWVqM7Ois9G2KKjC,https://api.spotify.com/v1/tracks/4Nbi6hJWVqM7Ois9G2KKjC,https://api.spotify.com/v1/audio-analysis/4Nbi6hJWVqM7Ois9G2KKjC,176040,4
A$AP Mob,spotify:track:5VnpYqIzm02X9gOhVElQo3,spotify:artist:7yO4IdJjCEPz7YgZMe25iS,Telephone Calls,spotify:album:3RaACfwYTY9uiDy3VSWLLc,230920,Cozy Tapes: Vol. 1 Friends -,0.732,0.772,2,-6.142,0,0.267,0.194,1.54e-06,0.242,0.493,123.009,audio_features,5VnpYqIzm02X9gOhVElQo3,https://api.spotify.com/v1/tracks/5VnpYqIzm02X9gOhVElQo3,https://api.spotify.com/v1/audio-analysis/5VnpYqIzm02X9gOhVElQo3,230920,4
21 Savage,spotify:track:2kE82JhBcoS7mimFO1SqqX,spotify:artist:1URnnhqYAYcrqrcwql10ft,No Advance,spotify:album:4I3EcXD4e3KcEoDJfFEZ5b,276466,Savage Mode,0.829,0.357,1,-11.543,1,0.28,0.104,8.35e-05,0.0799,0.0391,108.09,audio_features,2kE82JhBcoS7mimFO1SqqX,https://api.spotify.com/v1/tracks/2kE82JhBcoS7mimFO1SqqX,https://api.spotify.com/v1/audio-analysis/2kE82JhBcoS7mimFO1SqqX,276467,4
J. Cole,spotify:track:3MWlVSkoLS1e66nlZ2tuWJ,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,For Whom The Bell Tolls,spotify:album:3CCnGldVQ90c26aFATC1PW,127880,4 Your Eyez Only,0.595,0.416,10,-10.957,0,0.0366,0.536,0,0.293,0.185,74.556,audio_features,3MWlVSkoLS1e66nlZ2tuWJ,https://api.spotify.com/v1/tracks/3MWlVSkoLS1e66nlZ2tuWJ,https://api.spotify.com/v1/audio-analysis/3MWlVSkoLS1e66nlZ2tuWJ,127880,4
J. Cole,spotify:track:6AGON2BGdPmPMJGiiNuuwl,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,Immortal,spotify:album:3CCnGldVQ90c26aFATC1PW,201666,4 Your Eyez Only,0.744,0.43,3,-10.604,0,0.309,0.455,2.73e-06,0.126,0.266,92.039,audio_features,6AGON2BGdPmPMJGiiNuuwl,https://api.spotify.com/v1/tracks/6AGON2BGdPmPMJGiiNuuwl,https://api.spotify.com/v1/audio-analysis/6AGON2BGdPmPMJGiiNuuwl,201667,4
J. Cole,spotify:track:6I6NX6tjGsxFAsIfGzY9lJ,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,Deja Vu,spotify:album:3CCnGldVQ90c26aFATC1PW,264746,4 Your Eyez Only,0.657,0.421,9,-11.378,1,0.412,0.352,0.000218,0.187,0.181,174.063,audio_features,6I6NX6tjGsxFAsIfGzY9lJ,https://api.spotify.com/v1/tracks/6I6NX6tjGsxFAsIfGzY9lJ,https://api.spotify.com/v1/audio-analysis/6I6NX6tjGsxFAsIfGzY9lJ,264747,4
J. Cole,spotify:track:2z3joGXrdGL2iEjIKQTiN1,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,Ville Mentality,spotify:album:3CCnGldVQ90c26aFATC1PW,194346,4 Your Eyez Only,0.87,0.386,7,-7.843,0,0.0684,0.745,0.00013,0.122,0.642,119.91,audio_features,2z3joGXrdGL2iEjIKQTiN1,https://api.spotify.com/v1/tracks/2z3joGXrdGL2iEjIKQTiN1,https://api.spotify.com/v1/audio-analysis/2z3joGXrdGL2iEjIKQTiN1,194347,3
J. Cole,spotify:track:0HtOJj7Kl74s1Ngf3MWeif,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,She's Mine Pt. 1,spotify:album:3CCnGldVQ90c26aFATC1PW,209080,4 Your Eyez Only,0.439,0.204,2,-15.165,1,0.0587,0.766,0.0913,0.284,0.0408,139.652,audio_features,0HtOJj7Kl74s1Ngf3MWeif,https://api.spotify.com/v1/tracks/0HtOJj7Kl74s1Ngf3MWeif,https://api.spotify.com/v1/audio-analysis/0HtOJj7Kl74s1Ngf3MWeif,209080,4
J. Cole,spotify:track:3pjUyVbFmM96tYhSaKJwTt,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,Change,spotify:album:3CCnGldVQ90c26aFATC1PW,331480,4 Your Eyez Only,0.74,0.523,11,-10.753,0,0.233,0.666,0.00142,0.0968,0.235,97.063,audio_features,3pjUyVbFmM96tYhSaKJwTt,https://api.spotify.com/v1/tracks/3pjUyVbFmM96tYhSaKJwTt,https://api.spotify.com/v1/audio-analysis/3pjUyVbFmM96tYhSaKJwTt,331480,4
J. Cole,spotify:track:0utlOiJy2weVl9WTkcEWHy,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,Neighbors,spotify:album:3CCnGldVQ90c26aFATC1PW,216520,4 Your Eyez Only,0.898,0.283,6,-12.335,0,0.356,0.319,0.000383,0.11,0.469,138.97,audio_features,0utlOiJy2weVl9WTkcEWHy,https://api.spotify.com/v1/tracks/0utlOiJy2weVl9WTkcEWHy,https://api.spotify.com/v1/audio-analysis/0utlOiJy2weVl9WTkcEWHy,216520,4
J. Cole,spotify:track:77IAeEz8LEchPN8UNjaTJ2,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,Foldin Clothes,spotify:album:3CCnGldVQ90c26aFATC1PW,316920,4 Your Eyez Only,0.698,0.487,7,-9.887,0,0.312,0.234,0.00086,0.0724,0.614,161.943,audio_features,77IAeEz8LEchPN8UNjaTJ2,https://api.spotify.com/v1/tracks/77IAeEz8LEchPN8UNjaTJ2,https://api.spotify.com/v1/audio-analysis/77IAeEz8LEchPN8UNjaTJ2,316920,4
J. Cole,spotify:track:5rmcjZTrE9JR1YrbNZDFNW,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,She's Mine Pt. 2,spotify:album:3CCnGldVQ90c26aFATC1PW,278920,4 Your Eyez Only,0.486,0.194,2,-15.265,1,0.0712,0.798,0.00624,0.114,0.048,70.031,audio_features,5rmcjZTrE9JR1YrbNZDFNW,https://api.spotify.com/v1/tracks/5rmcjZTrE9JR1YrbNZDFNW,https://api.spotify.com/v1/audio-analysis/5rmcjZTrE9JR1YrbNZDFNW,278920,4
J. Cole,spotify:track:1vvnYpYEMVB4aq9I6tHIEB,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,4 Your Eyez Only,spotify:album:3CCnGldVQ90c26aFATC1PW,530253,4 Your Eyez Only,0.701,0.485,11,-10.305,0,0.364,0.367,6.31e-05,0.0852,0.496,78.863,audio_features,1vvnYpYEMVB4aq9I6tHIEB,https://api.spotify.com/v1/tracks/1vvnYpYEMVB4aq9I6tHIEB,https://api.spotify.com/v1/audio-analysis/1vvnYpYEMVB4aq9I6tHIEB,530253,4
KYLE,spotify:track:2EEeOnHehOozLq4aS0n6SL,spotify:artist:4qBgvVog0wzW75IQ48mU7v,iSpy (feat. Lil Yachty),spotify:album:15qLmAABocTCRBSbWWqL7K,253106,iSpy (feat. Lil Yachty),0.746,0.653,7,-6.745,1,0.289,0.378,0,0.229,0.672,75.016,audio_features,2EEeOnHehOozLq4aS0n6SL,https://api.spotify.com/v1/tracks/2EEeOnHehOozLq4aS0n6SL,https://api.spotify.com/v1/audio-analysis/2EEeOnHehOozLq4aS0n6SL,253107,4
ILoveMakonnen,spotify:track:4p4gPBzcXBzuF0DQpbSQVc,spotify:artist:3aGFCoR8xGN6DKwvdzeSja,Sellin,spotify:album:77cx3z62D7cziIE4cmIi3q,262512,Drink More Water 6,0.811,0.562,5,-6.037,0,0.129,0.768,0,0.158,0.229,130.024,audio_features,4p4gPBzcXBzuF0DQpbSQVc,https://api.spotify.com/v1/tracks/4p4gPBzcXBzuF0DQpbSQVc,https://api.spotify.com/v1/audio-analysis/4p4gPBzcXBzuF0DQpbSQVc,262513,4
Migos,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,spotify:artist:6oMuImdp5ZcFhWP0ESe6mG,Bad and Boujee (feat. Lil Uzi Vert),spotify:album:2AvupjUeMnSffKEV05x222,343150,Culture,0.926,0.666,11,-5.314,1,0.244,0.0611,0,0.123,0.168,127.079,audio_features,4Km5HrUvYTaSUfiSGPJeQR,https://api.spotify.com/v1/tracks/4Km5HrUvYTaSUfiSGPJeQR,https://api.spotify.com/v1/audio-analysis/4Km5HrUvYTaSUfiSGPJeQR,343150,4
Cellus Hale,spotify:track:3C9Ou8reSEd1U90ga92ewP,spotify:artist:3p3cjWSMG8MDvjUF27CZoA,Perkys Callin',spotify:album:0n0ZkKxdOqEqA4nf7YcgAy,142419,Who Is Cellus Hale,0.72,0.565,5,-9.968,1,0.421,0.00557,0,0.101,0.0575,155.798,audio_features,3C9Ou8reSEd1U90ga92ewP,https://api.spotify.com/v1/tracks/3C9Ou8reSEd1U90ga92ewP,https://api.spotify.com/v1/audio-analysis/3C9Ou8reSEd1U90ga92ewP,142420,4
MandoPony,spotify:track:1DFPza4TmWvf0EBIw5P3YV,spotify:artist:2RgldIVB6hgTzEjSXWNFE2,Just Gold,spotify:album:7GABVaK5yIkRn07bnkg2qp,205835,Five Songs for Freddy,0.746,0.61,0,-10.135,0,0.0285,0.048,0,0.206,0.82,101.009,audio_features,1DFPza4TmWvf0EBIw5P3YV,https://api.spotify.com/v1/tracks/1DFPza4TmWvf0EBIw5P3YV,https://api.spotify.com/v1/audio-analysis/1DFPza4TmWvf0EBIw5P3YV,205835,4
MandoPony,spotify:track:2Wfch6jE25C7FQTIqephCG,spotify:artist:2RgldIVB6hgTzEjSXWNFE2,The Show Must Go On,spotify:album:7GABVaK5yIkRn07bnkg2qp,235438,Five Songs for Freddy,0.513,0.692,8,-11.461,1,0.0303,0.000113,4.82e-05,0.229,0.888,150.986,audio_features,2Wfch6jE25C7FQTIqephCG,https://api.spotify.com/v1/tracks/2Wfch6jE25C7FQTIqephCG,https://api.spotify.com/v1/audio-analysis/2Wfch6jE25C7FQTIqephCG,235439,4
MandoPony,spotify:track:4FQx5prSBUJSi6mt9XRwbv,spotify:artist:2RgldIVB6hgTzEjSXWNFE2,Survive the Night,spotify:album:7GABVaK5yIkRn07bnkg2qp,348661,Five Songs for Freddy,0.684,0.577,3,-10.193,0,0.0272,0.0182,0,0.0849,0.246,110.993,audio_features,4FQx5prSBUJSi6mt9XRwbv,https://api.spotify.com/v1/tracks/4FQx5prSBUJSi6mt9XRwbv,https://api.spotify.com/v1/audio-analysis/4FQx5prSBUJSi6mt9XRwbv,348661,4
J.T. Machinima,spotify:track:03sHGNgxlmsNQfq0cZ3BE2,spotify:artist:6mlkT5pqlThES4htEAsPrw,Fnaf Rap Battle: Animatronics vs. Security Guard (feat. Splooge Gaming),spotify:album:2GZ5YxBtmIRq3QGGoYXmDo,300000,Achievement Unlocked,0.54,0.941,8,-5.683,1,0.385,0.111,0,0.427,0.557,120.012,audio_features,03sHGNgxlmsNQfq0cZ3BE2,https://api.spotify.com/v1/tracks/03sHGNgxlmsNQfq0cZ3BE2,https://api.spotify.com/v1/audio-analysis/03sHGNgxlmsNQfq0cZ3BE2,300000,4
Tryhardninja,spotify:track:07dwsKa2Hp36BumkF9vKWt,spotify:artist:0B7Y5KDNScTBzeN7DY74YG,Goodbye (feat. Dagames),spotify:album:0A1G2GuC0F45Jb7tYn5w4e,226455,Five Nights at Freddy's Songs,0.609,0.797,2,-8.585,1,0.0319,0.000812,0.000141,0.375,0.0964,128.007,audio_features,07dwsKa2Hp36BumkF9vKWt,https://api.spotify.com/v1/tracks/07dwsKa2Hp36BumkF9vKWt,https://api.spotify.com/v1/audio-analysis/07dwsKa2Hp36BumkF9vKWt,226456,4
DJ Link,spotify:track:0VkSBncg56TEFPQiXwvX33,spotify:artist:1cgherQjrb24oyJb9W5FrF,I Got No Time,spotify:album:1e6tNUdFAwpQbfLQqWBOCs,166333,Love,0.36,0.903,8,-2.318,1,0.0613,0.00256,5.09e-05,0.252,0.407,180.015,audio_features,0VkSBncg56TEFPQiXwvX33,https://api.spotify.com/v1/tracks/0VkSBncg56TEFPQiXwvX33,https://api.spotify.com/v1/audio-analysis/0VkSBncg56TEFPQiXwvX33,166333,4
The Living Tombstone,spotify:track:5ZbwPEUqw1hK6rp0ppD8lR,spotify:artist:0I6yADrmeyvw66g7yjkqIF,Five Nights at Freddy's,spotify:album:2nXOk2xDys9smftpAAufpQ,165831,Five Nights at Freddy's,0.491,0.771,9,-5.037,1,0.041,0.00149,0.000262,0.232,0.242,103.005,audio_features,5ZbwPEUqw1hK6rp0ppD8lR,https://api.spotify.com/v1/tracks/5ZbwPEUqw1hK6rp0ppD8lR,https://api.spotify.com/v1/audio-analysis/5ZbwPEUqw1hK6rp0ppD8lR,165832,4
The Living Tombstone,spotify:track:4ujxDgeTs9YpwMKHSmZ4qc,spotify:artist:0I6yADrmeyvw66g7yjkqIF,Die In a Fire (feat. EileMonty & Orko),spotify:album:3JWnro5huLrn5IuVVMPy43,185477,Die In a Fire,0.535,0.672,3,-4.417,0,0.0699,0.0275,0,0.327,0.521,110.048,audio_features,4ujxDgeTs9YpwMKHSmZ4qc,https://api.spotify.com/v1/tracks/4ujxDgeTs9YpwMKHSmZ4qc,https://api.spotify.com/v1/audio-analysis/4ujxDgeTs9YpwMKHSmZ4qc,185477,4
The Living Tombstone,spotify:track:1gOVlit7zHwuKv8HVta06I,spotify:artist:0I6yADrmeyvw66g7yjkqIF,It's Been So Long,spotify:album:1yPy4mbcsbByWf4h2StIv1,174394,It's Been So Long,0.564,0.647,10,-6.759,0,0.0407,0.114,0,0.17,0.458,95.923,audio_features,1gOVlit7zHwuKv8HVta06I,https://api.spotify.com/v1/tracks/1gOVlit7zHwuKv8HVta06I,https://api.spotify.com/v1/audio-analysis/1gOVlit7zHwuKv8HVta06I,174395,4
NateWantsToBattle,spotify:track:4xgc11I8hK46psl0kZ65tu,spotify:artist:0Vb15td3iKkAzdGD5Sj9Ky,Mangled,spotify:album:4Ptx0OQ3pjBa8Up5sxTcgQ,152250,Mangled,0.659,0.834,1,-6.1,0,0.11,0.00178,0,0.0381,0.471,120.081,audio_features,4xgc11I8hK46psl0kZ65tu,https://api.spotify.com/v1/tracks/4xgc11I8hK46psl0kZ65tu,https://api.spotify.com/v1/audio-analysis/4xgc11I8hK46psl0kZ65tu,152250,3
NateWantsToBattle,spotify:track:6dETrNJWemrUtoNsiQ2muM,spotify:artist:0Vb15td3iKkAzdGD5Sj9Ky,Salvaged,spotify:album:4Ptx0OQ3pjBa8Up5sxTcgQ,196000,Mangled,0.433,0.954,6,-3.937,0,0.238,0.000832,0,0.118,0.221,90.313,audio_features,6dETrNJWemrUtoNsiQ2muM,https://api.spotify.com/v1/tracks/6dETrNJWemrUtoNsiQ2muM,https://api.spotify.com/v1/audio-analysis/6dETrNJWemrUtoNsiQ2muM,196000,4
NateWantsToBattle,spotify:track:2MwebtacW7xVIWJA6zDDCP,spotify:artist:0Vb15td3iKkAzdGD5Sj9Ky,Hold on to You,spotify:album:4Ptx0OQ3pjBa8Up5sxTcgQ,227586,Mangled,0.523,0.933,6,-5.363,0,0.128,0.000171,8.25e-06,0.0919,0.435,145.01,audio_features,2MwebtacW7xVIWJA6zDDCP,https://api.spotify.com/v1/tracks/2MwebtacW7xVIWJA6zDDCP,https://api.spotify.com/v1/audio-analysis/2MwebtacW7xVIWJA6zDDCP,227586,4
