,href,id,name,popularity,type,uri,genres_str,total_followers
1431,https://api.spotify.com/v1/artists/3SYGWAHCe31oykdeUPpoJp,3SYGWAHCe31oykdeUPpoJp,Miranda Cosgrove,43,artist,spotify:artist:3SYGWAHCe31oykdeUPpoJp,post-teen pop,1238963
1432,https://api.spotify.com/v1/artists/1o2NpYGqHiCq7FoiYdyd1x,1o2NpYGqHiCq7FoiYdyd1x,Bea Miller,63,artist,spotify:artist:1o2NpYGqHiCq7FoiYdyd1x,"alt z,pop,talent show",3111667
1433,https://api.spotify.com/v1/artists/1xVYxkSq6IWhFpSW1OMe41,1xVYxkSq6IWhFpSW1OMe41,The Girl and The Dreamcatcher,39,artist,spotify:artist:1xVYxkSq6IWhFpSW1OMe41,post-teen pop,519366
1434,https://api.spotify.com/v1/artists/5ywxtrr3mhjBezbQAsGiFW,5ywxtrr3mhjBezbQAsGiFW,Anna Margaret,39,artist,spotify:artist:5ywxtrr3mhjBezbQAsGiFW,,101867
1435,https://api.spotify.com/v1/artists/4ntkql3f3ect7NDRUJ7aAY,4ntkql3f3ect7NDRUJ7aAY,The Cheetah Girls,46,artist,spotify:artist:4ntkql3f3ect7NDRUJ7aAY,"girl group,movie tunes,post-teen pop",841822
1436,https://api.spotify.com/v1/artists/4m4SfDVbF5wxrwEjDKgi4k,4m4SfDVbF5wxrwEjDKgi4k,Cher Lloyd,57,artist,spotify:artist:4m4SfDVbF5wxrwEjDKgi4k,"dance pop,pop,post-teen pop,talent show",2597287
1437,https://api.spotify.com/v1/artists/2PaRhxWFaqCUZybJDDoNrf,2PaRhxWFaqCUZybJDDoNrf,Jana Kramer,44,artist,spotify:artist:2PaRhxWFaqCUZybJDDoNrf,"contemporary country,country,country dawn,country road",446887
1438,https://api.spotify.com/v1/artists/4AcHt3JxKy59IX7JNNlZn4,4AcHt3JxKy59IX7JNNlZn4,Fitz and The Tantrums,67,artist,spotify:artist:4AcHt3JxKy59IX7JNNlZn4,"la indie,modern alternative rock,modern rock,pop rock,pov: indie",917736
1439,https://api.spotify.com/v1/artists/4tpUmLEVLCGFr93o8hFFIB,4tpUmLEVLCGFr93o8hFFIB,Blondie,68,artist,spotify:artist:4tpUmLEVLCGFr93o8hFFIB,"candy pop,new wave pop,permanent wave,power pop,rock,synthpop",1481907
1440,https://api.spotify.com/v1/artists/4mar1GMMEhvGyJdWagu6KS,4mar1GMMEhvGyJdWagu6KS,Quad City DJ's,43,artist,spotify:artist:4mar1GMMEhvGyJdWagu6KS,miami bass,74641
1441,https://api.spotify.com/v1/artists/19ra5tSw0tWufvUp8GotLo,19ra5tSw0tWufvUp8GotLo,George Michael,71,artist,spotify:artist:19ra5tSw0tWufvUp8GotLo,"new wave pop,soft rock",4817736
1442,https://api.spotify.com/v1/artists/542GsScaNnc2Ed8yokKLsy,542GsScaNnc2Ed8yokKLsy,The Four Aces,38,artist,spotify:artist:542GsScaNnc2Ed8yokKLsy,"adult standards,doo-wop,easy listening,vocal harmony group",68000
1443,https://api.spotify.com/v1/artists/2jzc5TC5TVFLXQlBNiIUzE,2jzc5TC5TVFLXQlBNiIUzE,a-ha,70,artist,spotify:artist:2jzc5TC5TVFLXQlBNiIUzE,"new romantic,new wave,new wave pop,permanent wave,synthpop",2293132
1444,https://api.spotify.com/v1/artists/0gxyHStUsqpMadRV0Di1Qt,0gxyHStUsqpMadRV0Di1Qt,Rick Astley,63,artist,spotify:artist:0gxyHStUsqpMadRV0Di1Qt,"new romantic,new wave pop,soft rock,sophisti-pop,synthpop",1225776
1445,https://api.spotify.com/v1/artists/0NyzfcGDZZ6GM25EBG9BYK,0NyzfcGDZZ6GM25EBG9BYK,Ray Parker Jr.,53,artist,spotify:artist:0NyzfcGDZZ6GM25EBG9BYK,theme,92104
1446,https://api.spotify.com/v1/artists/7Js6Lde8thlIHXggv2SCBz,7Js6Lde8thlIHXggv2SCBz,Europe,62,artist,spotify:artist:7Js6Lde8thlIHXggv2SCBz,"album rock,glam metal,hard rock,rock,swedish hard rock,swedish melodic rock",1570076
1447,https://api.spotify.com/v1/artists/1LZEQNv7sE11VDY3SdxQeN,1LZEQNv7sE11VDY3SdxQeN,Bee Gees,76,artist,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,"disco,mellow gold,soft rock",7831769
1448,https://api.spotify.com/v1/artists/0dCKce6tJJdHvlWnDMwzPW,0dCKce6tJJdHvlWnDMwzPW,Village People,58,artist,spotify:artist:0dCKce6tJJdHvlWnDMwzPW,"disco,new wave pop,soft rock",660540
1449,https://api.spotify.com/v1/artists/5nLYd9ST4Cnwy6NHaCxbj8,5nLYd9ST4Cnwy6NHaCxbj8,CeeLo Green,63,artist,spotify:artist:5nLYd9ST4Cnwy6NHaCxbj8,"atl hip hop,pop rap",622316
1450,https://api.spotify.com/v1/artists/293zczrfYafIItmnmM3coR,293zczrfYafIItmnmM3coR,Chuck Berry,65,artist,spotify:artist:293zczrfYafIItmnmM3coR,"blues,blues rock,classic rock,rock,rock-and-roll,rockabilly,soul",1998558
1451,https://api.spotify.com/v1/artists/3RwQ26hR2tJtA8F9p2n7jG,3RwQ26hR2tJtA8F9p2n7jG,The Temptations,67,artist,spotify:artist:3RwQ26hR2tJtA8F9p2n7jG,"classic soul,memphis soul,motown,soul",2931063
1452,https://api.spotify.com/v1/artists/46lnlnlU0dXTDpoAUmH6Qx,46lnlnlU0dXTDpoAUmH6Qx,Lou Bega,59,artist,spotify:artist:46lnlnlU0dXTDpoAUmH6Qx,latin pop,121734
1453,https://api.spotify.com/v1/artists/711MCceyCBcFnzjGY4Q7Un,711MCceyCBcFnzjGY4Q7Un,AC/DC,81,artist,spotify:artist:711MCceyCBcFnzjGY4Q7Un,"australian rock,hard rock,rock",28555404
1454,https://api.spotify.com/v1/artists/6fXEqmGQEt6ONuqVmwrN46,6fXEqmGQEt6ONuqVmwrN46,Bag Raiders,55,artist,spotify:artist:6fXEqmGQEt6ONuqVmwrN46,"alternative dance,australian dance,indietronica,nu disco",235883
1455,https://api.spotify.com/v1/artists/0KV9UzwJbLgC8QdOAxKlTU,0KV9UzwJbLgC8QdOAxKlTU,Cristin Milioti,33,artist,spotify:artist:0KV9UzwJbLgC8QdOAxKlTU,,16004
1456,https://api.spotify.com/v1/artists/5SbkVQYYzlw1kte75QIabH,5SbkVQYYzlw1kte75QIabH,Gnarls Barkley,63,artist,spotify:artist:5SbkVQYYzlw1kte75QIabH,"atl hip hop,neo soul",538841
1457,https://api.spotify.com/v1/artists/2YOYua8FpudSEiB9s88IgQ,2YOYua8FpudSEiB9s88IgQ,Yung Gravy,67,artist,spotify:artist:2YOYua8FpudSEiB9s88IgQ,"meme rap,minnesota hip hop",1660193
1458,https://api.spotify.com/v1/artists/62GnBjssWSXBlKvQohT2Bk,62GnBjssWSXBlKvQohT2Bk,The Chordettes,51,artist,spotify:artist:62GnBjssWSXBlKvQohT2Bk,"classic girl group,doo-wop,vocal harmony group",124422
1459,https://api.spotify.com/v1/artists/54R6Y0I7jGUCveDTtI21nb,54R6Y0I7jGUCveDTtI21nb,Boney M.,69,artist,spotify:artist:54R6Y0I7jGUCveDTtI21nb,europop,2002608
1460,https://api.spotify.com/v1/artists/5Pqx4mXYDGIDcg8E5FYjZ8,5Pqx4mXYDGIDcg8E5FYjZ8,Carl Douglas,55,artist,spotify:artist:5Pqx4mXYDGIDcg8E5FYjZ8,,41026
1461,https://api.spotify.com/v1/artists/0vuuI2BxGByuCvnBHC00vX,0vuuI2BxGByuCvnBHC00vX,Bryant Oden,36,artist,spotify:artist:0vuuI2BxGByuCvnBHC00vX,,13273
1462,https://api.spotify.com/v1/artists/2nZ18B9RTjJH56v2NTnNAI,2nZ18B9RTjJH56v2NTnNAI,Leanne & Naara,42,artist,spotify:artist:2nZ18B9RTjJH56v2NTnNAI,"opm,pinoy city pop,pinoy indie",69739
1463,https://api.spotify.com/v1/artists/6jy0VQ5tLwEKBeMxZ1aK4J,6jy0VQ5tLwEKBeMxZ1aK4J,Jeff Williams,53,artist,spotify:artist:6jy0VQ5tLwEKBeMxZ1aK4J,otacore,112508
1464,https://api.spotify.com/v1/artists/08dD0frW9WYHRGVa40oILp,08dD0frW9WYHRGVa40oILp,Casey Lee Williams,53,artist,spotify:artist:08dD0frW9WYHRGVa40oILp,,48630
1465,https://api.spotify.com/v1/artists/3zCAmjKyHsG7kTGsls1cfj,3zCAmjKyHsG7kTGsls1cfj,Spongebob Squarepants,52,artist,spotify:artist:3zCAmjKyHsG7kTGsls1cfj,"cartoon,children's music",377630
1466,https://api.spotify.com/v1/artists/4KTtf5EwJmZJTfRQDgkW7s,4KTtf5EwJmZJTfRQDgkW7s,Keyboard Cat,13,artist,spotify:artist:4KTtf5EwJmZJTfRQDgkW7s,,9647
1467,https://api.spotify.com/v1/artists/56P8qdYp640M24wkk9eTfc,56P8qdYp640M24wkk9eTfc,Parry Gripp,58,artist,spotify:artist:56P8qdYp640M24wkk9eTfc,"comic,pixel,sillycore",294503
1468,https://api.spotify.com/v1/artists/6cVOyC3FEeSZVIHjw9IOhD,6cVOyC3FEeSZVIHjw9IOhD,Nyan Cat,23,artist,spotify:artist:6cVOyC3FEeSZVIHjw9IOhD,,18018
1469,https://api.spotify.com/v1/artists/0VeT7hHTJFJZcENGekjCsB,0VeT7hHTJFJZcENGekjCsB,London Music Works,51,artist,spotify:artist:0VeT7hHTJFJZcENGekjCsB,scorecore,79579
1470,https://api.spotify.com/v1/artists/7oWSqrgMuIEyH9qp5nu2e5,7oWSqrgMuIEyH9qp5nu2e5,Raffi,63,artist,spotify:artist:7oWSqrgMuIEyH9qp5nu2e5,"canadian children's music,children's folk,children's music",164075
1471,https://api.spotify.com/v1/artists/3dRfiJ2650SZu6GbydcHNb,3dRfiJ2650SZu6GbydcHNb,John Williams,69,artist,spotify:artist:3dRfiJ2650SZu6GbydcHNb,"orchestral soundtrack,soundtrack",1397602
1472,https://api.spotify.com/v1/artists/7mnAzEmgquhrVtGob81SmO,7mnAzEmgquhrVtGob81SmO,Big Shaq,41,artist,spotify:artist:7mnAzEmgquhrVtGob81SmO,london rap,328732
1473,https://api.spotify.com/v1/artists/4JMdvZoXArDVuMNNelKmjo,4JMdvZoXArDVuMNNelKmjo,Black Coast,40,artist,spotify:artist:4JMdvZoXArDVuMNNelKmjo,meme,57260
1474,https://api.spotify.com/v1/artists/0LhHRmSd1EYM5QdNeNnCoQ,0LhHRmSd1EYM5QdNeNnCoQ,Darude,58,artist,spotify:artist:0LhHRmSd1EYM5QdNeNnCoQ,"eurodance,finnish edm",205683
1475,https://api.spotify.com/v1/artists/22Zqu1yyebVnbve8FxbJ2g,22Zqu1yyebVnbve8FxbJ2g,Rednex,58,artist,spotify:artist:22Zqu1yyebVnbve8FxbJ2g,"eurodance,europop,swedish country",144930
1476,https://api.spotify.com/v1/artists/6wa1AsxB9oJP7lwNSmbcYx,6wa1AsxB9oJP7lwNSmbcYx,Daler Mehndi,57,artist,spotify:artist:6wa1AsxB9oJP7lwNSmbcYx,"bhangra,filmi,modern bollywood",2102844
1477,https://api.spotify.com/v1/artists/3nmiIgeri4vEY7y0VpbsCn,3nmiIgeri4vEY7y0VpbsCn,DJ Jazzy Jeff,39,artist,spotify:artist:3nmiIgeri4vEY7y0VpbsCn,east coast hip hop,105321
1478,https://api.spotify.com/v1/artists/0CV4DAO1wV3ikZGYIkMtmh,0CV4DAO1wV3ikZGYIkMtmh,John Cena,44,artist,spotify:artist:0CV4DAO1wV3ikZGYIkMtmh,wrestling,129959
1479,https://api.spotify.com/v1/artists/2T2raS4QdsQxb9lb3qGuz7,2T2raS4QdsQxb9lb3qGuz7,William Jacobs,29,artist,spotify:artist:2T2raS4QdsQxb9lb3qGuz7,,5035
1480,https://api.spotify.com/v1/artists/7ivh8b3iUVvDWLIvCOezny,7ivh8b3iUVvDWLIvCOezny,Spooky Scary Skeletons,16,artist,spotify:artist:7ivh8b3iUVvDWLIvCOezny,halloween,9350
1481,https://api.spotify.com/v1/artists/4pBnYIwZmCVw36kT19KUGd,4pBnYIwZmCVw36kT19KUGd,Chip-man & The Buckwheat Boyz,0,artist,spotify:artist:4pBnYIwZmCVw36kT19KUGd,,2396
1482,https://api.spotify.com/v1/artists/6goK4KMSdP4A8lw8jk4ADk,6goK4KMSdP4A8lw8jk4ADk,Pokémon,53,artist,spotify:artist:6goK4KMSdP4A8lw8jk4ADk,"cartoon,otacore",276793
1483,https://api.spotify.com/v1/artists/4KkHjCe8ouh8C2P9LPoD4F,4KkHjCe8ouh8C2P9LPoD4F,Yolanda Be Cool,51,artist,spotify:artist:4KkHjCe8ouh8C2P9LPoD4F,"australian dance,australian house,bass house",49926
1484,https://api.spotify.com/v1/artists/1VCtMJoDuOXAqX0rVG8xCe,1VCtMJoDuOXAqX0rVG8xCe,Electric Slide Music Makers,24,artist,spotify:artist:1VCtMJoDuOXAqX0rVG8xCe,kids dance party,1746
1485,https://api.spotify.com/v1/artists/3l3sSaPVrP627tNCgt4Tp1,3l3sSaPVrP627tNCgt4Tp1,Stryker Pose,20,artist,spotify:artist:3l3sSaPVrP627tNCgt4Tp1,,3945
1486,https://api.spotify.com/v1/artists/1ctBPMXLFZETY7JYYsfik1,1ctBPMXLFZETY7JYYsfik1,4Fate,2,artist,spotify:artist:1ctBPMXLFZETY7JYYsfik1,,866
1487,https://api.spotify.com/v1/artists/7eGJeQTIqcNgSTn7x5tIse,7eGJeQTIqcNgSTn7x5tIse,IceJJFish,24,artist,spotify:artist:7eGJeQTIqcNgSTn7x5tIse,meme rap,34015
1488,https://api.spotify.com/v1/artists/1nIUhcKHnK6iyumRyoV68C,1nIUhcKHnK6iyumRyoV68C,Ennio Morricone,64,artist,spotify:artist:1nIUhcKHnK6iyumRyoV68C,"classic soundtrack,italian soundtrack,orchestral soundtrack,vintage italian soundtrack",1160778
1489,https://api.spotify.com/v1/artists/2EExdpjU4SK3xnJHO5paJf,2EExdpjU4SK3xnJHO5paJf,Henry Mancini,55,artist,spotify:artist:2EExdpjU4SK3xnJHO5paJf,"adult standards,classic soundtrack,easy listening",208649
1490,https://api.spotify.com/v1/artists/1NtYiv70buGwaMspHuD49I,1NtYiv70buGwaMspHuD49I,Rob Cantor,51,artist,spotify:artist:1NtYiv70buGwaMspHuD49I,movie tunes,40174
1491,https://api.spotify.com/v1/artists/0o7cNzlOq45tjWDu25j838,0o7cNzlOq45tjWDu25j838,The Theme Song,18,artist,spotify:artist:0o7cNzlOq45tjWDu25j838,,6654
1492,https://api.spotify.com/v1/artists/4IF11U0nzFhAaLDGZH3vSx,4IF11U0nzFhAaLDGZH3vSx,RichaadEB,55,artist,spotify:artist:4IF11U0nzFhAaLDGZH3vSx,"otacore,pixel",143538
1493,https://api.spotify.com/v1/artists/1f5GqyOPo0CkotzzRwviBu,1f5GqyOPo0CkotzzRwviBu,The Lonely Island,56,artist,spotify:artist:1f5GqyOPo0CkotzzRwviBu,"comedy rap,comic",1063168
1494,https://api.spotify.com/v1/artists/72N7tHkeEBWSedHqPUGXhy,72N7tHkeEBWSedHqPUGXhy,Tsuko G.,39,artist,spotify:artist:72N7tHkeEBWSedHqPUGXhy,"eurobeat,otacore,pixel",59770
1495,https://api.spotify.com/v1/artists/4kvAB828lg5b3M8aelIAQp,4kvAB828lg5b3M8aelIAQp,The OneUps,31,artist,spotify:artist:4kvAB828lg5b3M8aelIAQp,"gamecore,scorecore",29722
1496,https://api.spotify.com/v1/artists/2dd5mrQZvg6SmahdgVKDzh,2dd5mrQZvg6SmahdgVKDzh,PSY,61,artist,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,"k-rap,korean old school hip hop",1587976
1497,https://api.spotify.com/v1/artists/0ZqF8SyE04SkNPoXkVN5Dr,0ZqF8SyE04SkNPoXkVN5Dr,Nicholas Fraser,18,artist,spotify:artist:0ZqF8SyE04SkNPoXkVN5Dr,meme,5565
1498,https://api.spotify.com/v1/artists/3xgj17ZsWxxU86S4qlWvOi,3xgj17ZsWxxU86S4qlWvOi,Yello,48,artist,spotify:artist:3xgj17ZsWxxU86S4qlWvOi,"new romantic,proto-techno,synthpop,zolo",193591
1499,https://api.spotify.com/v1/artists/1uYWNGwHu2d2au8iOXZROv,1uYWNGwHu2d2au8iOXZROv,Randy Crenshaw,31,artist,spotify:artist:1uYWNGwHu2d2au8iOXZROv,,2920
1500,https://api.spotify.com/v1/artists/0Suv0tRrNrUlRzAy8aXjma,0Suv0tRrNrUlRzAy8aXjma,Haddaway,65,artist,spotify:artist:0Suv0tRrNrUlRzAy8aXjma,"eurodance,europop",373908
1501,https://api.spotify.com/v1/artists/0JzoOfn4HXDNscG6Z5jUba,0JzoOfn4HXDNscG6Z5jUba,SMNM,24,artist,spotify:artist:0JzoOfn4HXDNscG6Z5jUba,,10402
1502,https://api.spotify.com/v1/artists/5dCJGRjhOrGxfKKGJCpsCg,5dCJGRjhOrGxfKKGJCpsCg,Love Thy Brother,23,artist,spotify:artist:5dCJGRjhOrGxfKKGJCpsCg,,4050
1503,https://api.spotify.com/v1/artists/7v4uoBQXCgUEbtHuvDfNce,7v4uoBQXCgUEbtHuvDfNce,Clear Six,21,artist,spotify:artist:7v4uoBQXCgUEbtHuvDfNce,,936
1504,https://api.spotify.com/v1/artists/0osLs0FpQ1UdGZP2ZxH8Fw,0osLs0FpQ1UdGZP2ZxH8Fw,ODC,2,artist,spotify:artist:0osLs0FpQ1UdGZP2ZxH8Fw,,199
1505,https://api.spotify.com/v1/artists/10w2mIhTgx7hHebnzSwSt2,10w2mIhTgx7hHebnzSwSt2,Warner Newman,1,artist,spotify:artist:10w2mIhTgx7hHebnzSwSt2,,155
1506,https://api.spotify.com/v1/artists/3GpCHMK7x6VoOgOx1kg7yy,3GpCHMK7x6VoOgOx1kg7yy,Kevin Andreas,2,artist,spotify:artist:3GpCHMK7x6VoOgOx1kg7yy,,281
1507,https://api.spotify.com/v1/artists/4ys2PrxCuTjrYcU4mxtOSF,4ys2PrxCuTjrYcU4mxtOSF,Tropixx,13,artist,spotify:artist:4ys2PrxCuTjrYcU4mxtOSF,,1391
1508,https://api.spotify.com/v1/artists/4uiMn2g0pgTrhN096QJhbp,4uiMn2g0pgTrhN096QJhbp,Borgeous,52,artist,spotify:artist:4uiMn2g0pgTrhN096QJhbp,"dutch house,edm,electro house,pop dance,progressive electro house,progressive house",558727
1509,https://api.spotify.com/v1/artists/5xuNBZoM7z1Vv8IQ6uM0p6,5xuNBZoM7z1Vv8IQ6uM0p6,JoJo,59,artist,spotify:artist:5xuNBZoM7z1Vv8IQ6uM0p6,"dance pop,pop,post-teen pop",2364491
1510,https://api.spotify.com/v1/artists/1BhWF9W2PngtPSyobKg0rP,1BhWF9W2PngtPSyobKg0rP,Pia Mia,55,artist,spotify:artist:1BhWF9W2PngtPSyobKg0rP,"dance pop,pop,post-teen pop",1947312
1511,https://api.spotify.com/v1/artists/2rYFy6vVM1YiECVIAHaJBY,2rYFy6vVM1YiECVIAHaJBY,Steve James,36,artist,spotify:artist:2rYFy6vVM1YiECVIAHaJBY,pop edm,36955
1512,https://api.spotify.com/v1/artists/6sFIWsNpZYqfjUpaCgueju,6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,71,artist,spotify:artist:6sFIWsNpZYqfjUpaCgueju,"canadian pop,dance pop,pop",4877347
1513,https://api.spotify.com/v1/artists/0Ye4nfYAA91T1X56gnlXAA,0Ye4nfYAA91T1X56gnlXAA,Mako,58,artist,spotify:artist:0Ye4nfYAA91T1X56gnlXAA,pop edm,116892
1514,https://api.spotify.com/v1/artists/45eNHdiiabvmbp4erw26rg,45eNHdiiabvmbp4erw26rg,ILLENIUM,70,artist,spotify:artist:45eNHdiiabvmbp4erw26rg,"edm,melodic dubstep,pop dance",1507916
1515,https://api.spotify.com/v1/artists/58FAQGIDRMXK5AsxJu9YNp,58FAQGIDRMXK5AsxJu9YNp,Betsy,36,artist,spotify:artist:58FAQGIDRMXK5AsxJu9YNp,uk pop,11685
1516,https://api.spotify.com/v1/artists/3AcBSoCVhxILXJnfLcJb66,3AcBSoCVhxILXJnfLcJb66,Aaron Taos,36,artist,spotify:artist:3AcBSoCVhxILXJnfLcJb66,brooklyn indie,26622
1517,https://api.spotify.com/v1/artists/1eMmoIprPDWeFdB1FxU6ZV,1eMmoIprPDWeFdB1FxU6ZV,Au/Ra,61,artist,spotify:artist:1eMmoIprPDWeFdB1FxU6ZV,"alt z,deep pop edm",553198
1518,https://api.spotify.com/v1/artists/5BKsn7SCN2XmbF7apdCpRS,5BKsn7SCN2XmbF7apdCpRS,Goldfrapp,50,artist,spotify:artist:5BKsn7SCN2XmbF7apdCpRS,"alternative dance,art pop,electronica,indietronica,neo-synthpop,trip hop",557974
1519,https://api.spotify.com/v1/artists/7cYEt1pqMgXJdq00hAwVpT,7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic,78,artist,spotify:artist:7cYEt1pqMgXJdq00hAwVpT,alternative r&b,7404132
1520,https://api.spotify.com/v1/artists/4l2MwXYwUDQKHcUXwCZjEz,4l2MwXYwUDQKHcUXwCZjEz,José James,45,artist,spotify:artist:4l2MwXYwUDQKHcUXwCZjEz,"belgian modern jazz,contemporary vocal jazz",148662
1521,https://api.spotify.com/v1/artists/73jBynjsVtofjRpdpRAJGk,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,74,artist,spotify:artist:73jBynjsVtofjRpdpRAJGk,"belgian dance,belgian edm,big room,dutch house,edm,electro house,pop dance,progressive electro house",3456112
1522,https://api.spotify.com/v1/artists/6VJZYivuYJGCrPuOAnI7Qo,6VJZYivuYJGCrPuOAnI7Qo,ANOHNI,48,artist,spotify:artist:6VJZYivuYJGCrPuOAnI7Qo,"art pop,chamber psych,experimental pop,metropopolis,transpop",165181
1523,https://api.spotify.com/v1/artists/5KPJMJR9PCfMWSfco8i4W4,5KPJMJR9PCfMWSfco8i4W4,Alex Aiono,45,artist,spotify:artist:5KPJMJR9PCfMWSfco8i4W4,teen pop,589682
1524,https://api.spotify.com/v1/artists/6Ip8FS7vWT1uKkJSweANQK,6Ip8FS7vWT1uKkJSweANQK,Dave,76,artist,spotify:artist:6Ip8FS7vWT1uKkJSweANQK,uk hip hop,4926048
1525,https://api.spotify.com/v1/artists/1IELhvOMg5VQlU7syRm6CS,1IELhvOMg5VQlU7syRm6CS,CAZZETTE,41,artist,spotify:artist:1IELhvOMg5VQlU7syRm6CS,"complextro,edm,electro house,pop dance,progressive electro house",314280
1526,https://api.spotify.com/v1/artists/4vO1cl2ndGrUPSl6IYTHs6,4vO1cl2ndGrUPSl6IYTHs6,SAINT WKND,37,artist,spotify:artist:4vO1cl2ndGrUPSl6IYTHs6,deep tropical house,18372
1527,https://api.spotify.com/v1/artists/0bp5rkeCxghGGOsHKWwmUC,0bp5rkeCxghGGOsHKWwmUC,Citizen Four,11,artist,spotify:artist:0bp5rkeCxghGGOsHKWwmUC,teen pop,8296
1528,https://api.spotify.com/v1/artists/2woivlckW1wdml7zq1WW6e,2woivlckW1wdml7zq1WW6e,Huntar,30,artist,spotify:artist:2woivlckW1wdml7zq1WW6e,uk pop,19770
1529,https://api.spotify.com/v1/artists/2x7EATekOPhFGRx3syMGEC,2x7EATekOPhFGRx3syMGEC,The Knocks,59,artist,spotify:artist:2x7EATekOPhFGRx3syMGEC,"alternative dance,indie poptimism,nu disco",231351
1530,https://api.spotify.com/v1/artists/1xcMOgFUM1IYZE22YjCvsL,1xcMOgFUM1IYZE22YjCvsL,Tei Shi,44,artist,spotify:artist:1xcMOgFUM1IYZE22YjCvsL,"alternative r&b,art pop,escape room,gauze pop,shimmer psych,spectra,vapor pop",182794
1531,https://api.spotify.com/v1/artists/71GNEpAyOatoAy5oo9Av1q,71GNEpAyOatoAy5oo9Av1q,Rotana,22,artist,spotify:artist:71GNEpAyOatoAy5oo9Av1q,,7631
1532,https://api.spotify.com/v1/artists/5AtWO8IEnjhRLzaVVQxFUs,5AtWO8IEnjhRLzaVVQxFUs,SoMo,52,artist,spotify:artist:5AtWO8IEnjhRLzaVVQxFUs,"pop r&b,r&b,teen pop",704158
1533,https://api.spotify.com/v1/artists/4f9iBmdUOhQWeP7dcAn1pf,4f9iBmdUOhQWeP7dcAn1pf,Rag'n'Bone Man,69,artist,spotify:artist:4f9iBmdUOhQWeP7dcAn1pf,neo soul,1837514
1534,https://api.spotify.com/v1/artists/41vaFCxAUS3rxOybvYy241,41vaFCxAUS3rxOybvYy241,SiDizen King,16,artist,spotify:artist:41vaFCxAUS3rxOybvYy241,,1548
1535,https://api.spotify.com/v1/artists/5TrkbV9x6OdTBlzWPJeBz5,5TrkbV9x6OdTBlzWPJeBz5,Youngr,43,artist,spotify:artist:5TrkbV9x6OdTBlzWPJeBz5,,127514
1536,https://api.spotify.com/v1/artists/5CM5PpBzdFwgJmlafK2AEy,5CM5PpBzdFwgJmlafK2AEy,Clement Bazin,30,artist,spotify:artist:5CM5PpBzdFwgJmlafK2AEy,"french indie pop,french indietronica,new french touch",16799
1537,https://api.spotify.com/v1/artists/1JIc2FMsvtccdSllBI6vZh,1JIc2FMsvtccdSllBI6vZh,Whissell,27,artist,spotify:artist:1JIc2FMsvtccdSllBI6vZh,bossbeat,11600
1538,https://api.spotify.com/v1/artists/1127FlmEDHXC26IBsg8zHP,1127FlmEDHXC26IBsg8zHP,Thomas Hayes,31,artist,spotify:artist:1127FlmEDHXC26IBsg8zHP,"pop edm,sky room",6123
1539,https://api.spotify.com/v1/artists/0sSB3cIRBuBGa1UXLsQtaw,0sSB3cIRBuBGa1UXLsQtaw,BRKLYN,39,artist,spotify:artist:0sSB3cIRBuBGa1UXLsQtaw,pop edm,20346
1540,https://api.spotify.com/v1/artists/7us9kFadl2fztbHSvlNk6M,7us9kFadl2fztbHSvlNk6M,Ryos,42,artist,spotify:artist:7us9kFadl2fztbHSvlNk6M,"big room,sky room",32464
1541,https://api.spotify.com/v1/artists/0jNDKefhfSbLR9sFvcPLHo,0jNDKefhfSbLR9sFvcPLHo,San Holo,53,artist,spotify:artist:0jNDKefhfSbLR9sFvcPLHo,"brostep,edm,electro house,electronic trap,future bass,pop dance",689770
1542,https://api.spotify.com/v1/artists/3kkoYvxvV00UXPJCqMCljL,3kkoYvxvV00UXPJCqMCljL,Caye,46,artist,spotify:artist:3kkoYvxvV00UXPJCqMCljL,boston hip hop,40785
1543,https://api.spotify.com/v1/artists/0WjtdWS6su0f3jrW9aqEHl,0WjtdWS6su0f3jrW9aqEHl,Berhana,44,artist,spotify:artist:0WjtdWS6su0f3jrW9aqEHl,"alternative r&b,indie r&b",208475
1544,https://api.spotify.com/v1/artists/20wkVLutqVOYrc0kxFs7rA,20wkVLutqVOYrc0kxFs7rA,Daniel Caesar,79,artist,spotify:artist:20wkVLutqVOYrc0kxFs7rA,canadian contemporary r&b,5965723
1545,https://api.spotify.com/v1/artists/1crlEwxm5dcQjCcgCJEyqg,1crlEwxm5dcQjCcgCJEyqg,Abhi//Dijon,33,artist,spotify:artist:1crlEwxm5dcQjCcgCJEyqg,neo r&b,45250
1546,https://api.spotify.com/v1/artists/3xsaixRLT6xSUDjtLehSyj,3xsaixRLT6xSUDjtLehSyj,Tontario,24,artist,spotify:artist:3xsaixRLT6xSUDjtLehSyj,finnish edm,6047
1547,https://api.spotify.com/v1/artists/3ycxRkcZ67ALN3GQJ57Vig,3ycxRkcZ67ALN3GQJ57Vig,Masego,70,artist,spotify:artist:3ycxRkcZ67ALN3GQJ57Vig,"alternative r&b,indie soul",1391152
